 (5.666947468986964775e-01+3.758956715864292253e-01j), (1.148258231082841974e+00+7.055500096148989986e-01j), (1.113778888005168888e+00+2.498056044781163942e-01j), (1.380793336402879046e+00+3.247213068099247257e-01j), (2.025806648120816789e+00+2.103616085511668121e-01j), (1.846490575808453105e+00+1.757347550783221468e-01j), (3.036740205818162508e+00+8.514604002489946089e-01j), (2.687120201983652201e+00+1.909703559145654594e-01j), (3.424941008062658998e+00+3.430376066874363250e-01j), (4.523917275223563017e+00+9.869075484037933554e-01j), (4.836625468410384876e+00+5.568891788493433026e-01j), (5.136582743020730923e+00+1.398861329276919196e-01j), (5.968476242766932671e+00+7.583516107222251224e-01j), (5.613039331581672009e+00+1.812373836114344883e-01j), (6.444141812064271946e+00+9.830843427829643044e-01j), (6.664385570064760955e+00+9.510539838574146865e-01j), (6.884518686780144670e+00+2.740946939972473961e-01j), (6.130724404930901983e+00+9.452625468636719486e-01j), (5.792379921685919975e+00+8.686804244590138335e-01j), (6.351492162218820070e+00+5.154860160467914509e-01j), (5.704682621853923941e+00+5.748538053419367522e-01j), (5.210732503114385850e+00+5.646258605837839450e-02j), (4.885931172004475798e+00+5.147832004744890000e-01j), (4.293910462786532989e+00+5.136577423970785095e-01j), (3.172675260182407531e+00+1.681397499280969932e-01j), (3.078624411160128194e+00+7.961674402484604229e-01j), (2.282890454429546523e+00+7.364247154002353524e-01j), (1.829167437495085480e+00+3.346724632735469385e-01j), (1.809224454489490430e+00+8.700803710536531010e-01j), (1.928631372391534038e+00+4.554031881469569054e-01j), (1.623732605493933612e+00+6.891439201838137629e-01j), (7.171412013183472434e-01+8.842726937232017193e-01j)
 (9.467150203211933679e-01+8.754306859070700719e-01j), (1.003736960207693318e+00+2.540585169160393120e-01j), (1.069965215232291378e+00+2.818689465663318794e-01j), (1.721520890135543436e+00+4.388788970403184608e-01j), (1.634125596249853984e+00+1.967497606335094629e-01j), (1.703693416609524558e+00+6.601427224990831233e-01j), (2.672786630534530694e+00+3.978375200443893256e-01j), (2.570734349473156044e+00+4.676738193826295298e-01j), (3.054907662879765340e+00+1.863494748711308491e-01j), (3.471293830729846430e+00+7.568853029174394953e-01j), (4.078147398579838878e+00+2.992448029244787477e-01j), (4.135604691581105996e+00+1.501225585088826753e-01j), (4.737387129955505927e+00+8.717253289473466671e-01j), (4.460071508292873688e+00+3.591769254740141415e-01j), (4.835906279294085230e+00+2.252345152766194181e-01j), (5.362913215944676182e+00+6.638943403036197122e-01j), (5.319515502141616281e+00+9.989527932239739005e-02j), (5.452593346513165962e+00+8.576155993346344930e-01j), (4.646972761808841668e+00+5.331717239024782451e-01j), (4.435288512015036488e+00+4.964443211327840277e-01j), (4.422597480369066858e+00+5.070936965244359218e-01j), (4.485146080842952188e+00+8.175621686755315531e-01j), (4.152550089636726227e+00+3.050777854995734284e-02j), (3.789680549730570114e+00+9.285080116429382802e-01j), (3.388252788872606835e+00+1.195549527417948399e-01j), (2.173616554356207153e+00+1.332655778243974076e-01j), (2.041258837632461187e+00+5.697570000698333192e-01j), (1.935708690730672199e+00+3.419851113076639582e-01j), (1.298559487090687803e+00+1.038075777473681516e-01j), (1.639601994111977712e+00+6.540184074368715628e-01j), (1.341920640537415776e+00+8.430355848547173014e-01j), (1.306683054993755144e+00+9.283143128381248221e-01j)
 (3.156379648976242458e-01+5.530600736482103041e-01j), (1.227972139197409884e+00+4.242072678456580981e-01j), (6.762612878140042971e-01+9.868222265843646923e-01j), (1.512333362022221017e+00+8.382232020911254411e-01j), (8.839548736377188520e-01+7.797916637380304383e-01j), (1.555733524319809158e+00+5.910720467807429879e-01j), (2.235993658506606696e+00+2.711531349324456386e-01j), (1.939609121025638760e+00+6.013048860241481108e-01j), (2.564404166248102079e+00+8.924779420621365977e-01j), (3.125396521195106914e+00+9.154358332232700457e-01j), (2.998463822521667765e+00+7.421046153485144625e-01j), (3.197783386039720899e+00+2.213746696090024280e-01j), (3.594225257322559930e+00+6.091563528220346191e-01j), (3.773166997882667406e+00+1.989704186279888098e-01j), (4.440765134840257033e+00+4.401676311322154644e-01j), (3.999251546536403801e+00+9.394666716445910781e-01j), (4.078697033523439153e+00+8.291725802070918361e-01j), (3.701417557316553086e+00+9.850348552681748027e-01j), (3.663206317037117632e+00+9.462153940910015271e-01j), (4.310775244060967459e+00+5.676271534076461345e-01j), (3.220297210912046904e+00+7.870896750675379083e-01j), (3.391637173912812830e+00+8.645963117002333220e-01j), (3.385995182419723637e+00+8.086651323366711441e-01j), (2.758875217764633625e+00+5.445605358690048803e-01j), (2.190282221831078679e+00+2.954944165573673009e-01j), (2.361454376975918201e+00+7.347606311169263549e-03j), (2.155777640941707318e+00+1.606124609787029645e-02j), (1.281248096870059694e+00+2.054699052807885673e-01j), (1.379371330869598733e+00+6.414403437452125267e-01j), (9.710305553373133058e-01+7.405705720510782353e-01j), (5.738511529771401776e-01+7.709787272557080406e-01j), (4.762434429319734042e-01+9.081023327369319720e-01j)
 (1.015679260349673374e+00+6.469753725677367395e-01j), (8.633088265353818791e-01+6.972215814147365576e-01j), (5.874805810833494402e-01+4.822831299818490791e-01j), (9.369243330060893493e-01+6.584026359535708472e-01j), (9.164375551003485221e-01+9.404733418765122144e-01j), (1.668536376986456737e+00+8.543760796937882596e-01j), (1.551459311862490420e+00+6.965267314801758536e-01j), (2.006286478303723975e+00+9.542514981100553850e-01j), (2.174279229149703951e+00+5.149476129900630861e-01j), (2.466008148443749270e+00+3.316946929389522625e-01j), (2.056767301905930712e+00+7.891622669784781330e-01j), (2.915553395757052080e+00+6.885268617228125221e-01j), (3.136483032222288525e+00+5.451256467644272075e-02j), (2.844975675102461743e+00+9.744834976774585655e-03j), (3.516417030988540304e+00+6.287041646627726799e-01j), (3.425080060259584336e+00+1.608487897361564611e-01j), (2.973639535490772978e+00+2.421234638227726110e-01j), (3.618676358961859130e+00+8.909028835616024100e-01j), (3.333444763345177808e+00+3.900381356237947461e-02j), (3.610198302499010303e+00+2.314005439684029275e-01j), (3.117505824485951482e+00+2.171255480945308847e-01j), (2.942830573541742822e+00+8.743494831745109996e-01j), (2.197070481072491255e+00+4.527650747232471184e-01j), (1.913014542050049727e+00+1.486930985770933411e-01j), (2.216007941424126493e+00+3.699558782054781503e-01j), (1.672324687938153920e+00+1.678134965318859306e-01j), (1.372405076737303720e+00+6.470304563585458357e-01j), (1.692346312807976094e+00+7.384657436224638660e-01j), (1.363303796753590813e+00+1.092055289263587081e-01j), (1.361799205908355237e+00+7.747127350810574242e-01j), (1.181591819544455912e+00+5.028344349087527920e-01j), (9.229259949406534158e-01+8.435255408982389458e-01j)
 (5.752419007612207258e-01+5.830931420465329529e-01j), (8.515695852790321485e-01+3.404513199244598720e-01j), (6.229377792728526542e-01+5.770470353418855058e-01j), (7.242431393512771542e-01+3.449554732144236580e-01j), (1.505413366348492321e+00+8.322920542737072269e-01j), (1.038681235614599352e+00+1.555855082102967080e-01j), (1.555975525268740167e+00+5.758770478476086252e-01j), (1.162455920767019091e+00+9.642619043127376166e-02j), (1.540636542649378438e+00+6.981090587919448476e-01j), (2.391708355553828103e+00+5.999042969680625781e-01j), (1.931463453679716835e+00+5.891151496795936637e-01j), (2.766298972785426358e+00+2.566343271046367391e-01j), (2.386222625429648581e+00+2.140810218126484310e-01j), (2.646710941245742355e+00+9.698848948090177391e-02j), (3.039714665525226955e+00+1.903600572987940165e-01j), (3.047582292681807470e+00+6.429063205039002860e-01j), (2.902863985527321056e+00+3.343348510892277803e-01j), (2.299616803551172151e+00+7.809092462483343544e-01j), (2.673817897478289574e+00+2.108402069529398126e-01j), (2.961167587201313900e+00+6.214711399834258465e-01j), (2.272669847649090968e+00+9.220992669730648794e-01j), (2.002192181187214981e+00+4.469074724024713063e-02j), (1.643890283686844089e+00+1.398139397924985650e-01j), (2.053511913361947716e+00+2.316448116951388414e-01j), (1.572580332732078645e+00+4.263988827558843342e-01j), (1.927748304144164759e+00+6.310162721948987530e-01j), (8.652040972187077239e-01+7.463261364200488579e-01j), (1.689064850355724845e+00+3.853424903419022662e-02j), (1.059313168619938850e+00+4.760700167407716510e-02j), (1.389755449553916167e+00+5.509157689663523039e-01j), (7.218623192682165346e-01+7.875450829589156765e-01j), (1.226120949754141431e+00+5.931054902979753241e-01j)
 (5.780851250387188944e-01+3.088270984898869864e-01j), (3.409157029601753708e-01+3.831597002011282171e-01j), (1.249644794244055834e+00+8.477175010663435817e-01j), (7.257500592171486353e-01+3.895342239692736186e-01j), (1.030318794205959954e+00+1.255616665414119870e-01j), (7.090214413672539795e-01+9.952917765243580739e-01j), (8.901647399909277114e-01+8.656112585262398795e-01j), (1.136131163209034511e+00+5.006490972139086004e-01j), (1.433338241121987267e+00+6.630044244662065545e-01j), (1.881085113011332854e+00+7.121483267920560856e-01j), (2.024872825151160516e+00+1.069563343712057746e-01j), (1.519647287885930620e+00+7.524195048146169462e-01j), (1.636668660315401258e+00+5.123552146779895011e-01j), (2.491231284044499894e+00+5.717592076468389628e-01j), (1.905327795933808188e+00+6.496573902753506324e-01j), (2.517490003069966509e+00+9.504943052353003186e-01j), (2.077395801152394306e+00+7.453457525183015964e-02j), (2.521944479655119586e+00+8.730882028359245872e-01j), (2.704760574812677287e+00+8.521766245506534609e-01j), (1.758929527891334832e+00+8.958247839472847085e-01j), (1.662756533637963940e+00+3.404442646791202565e-01j), (1.682316473266393331e+00+7.294284064177558591e-01j), (1.591934587105420906e+00+7.026878236640260456e-01j), (1.862971263697900115e+00+2.313659191049863839e-01j), (1.387836391063808072e+00+2.593242765499705893e-01j), (1.575248889376284822e+00+1.265192648910372641e-01j), (1.595812739588822859e+00+5.506585667142902540e-01j), (5.755802219449513979e-01+5.903114931845873103e-01j), (6.505479107199150235e-01+6.286833529842398294e-01j), (7.873948422352567977e-01+9.711220062422030175e-01j), (9.246934896760251599e-01+8.442568093353191028e-01j), (8.516793274686064175e-01+8.027192520554569111e-01j)
 (1.609388216024475737e-01+5.561504561693341175e-01j), (7.740733150761183179e-01+9.286135746224160048e-01j), (1.054167572692080501e+00+8.108506389786607205e-01j), (1.004301002902540763e+00+9.941804113876244742e-01j), (1.243024581717085075e+00+4.736945583199645426e-01j), (5.326673468636147213e-01+6.327778220044392166e-01j), (1.363509796853073164e+00+5.714205483747455405e-01j), (1.428990159793639636e+00+7.332615572259669756e-01j), (1.575831623772440793e+00+7.472086293292190540e-02j), (1.116226212722793987e+00+7.735591117148086227e-01j), (1.867165436311192472e+00+4.238470973358732241e-02j), (1.667880319905837627e+00+3.508945355298109803e-02j), (1.996652396118236528e+00+6.327755304115413315e-01j), (2.165780315683273116e+00+9.397391714186863476e-01j), (2.308866664399313873e+00+2.936035543146616744e-01j), (1.768935763301047848e+00+9.759334794931084911e-02j), (2.408063332461447104e+00+8.065737779398310936e-01j), (1.851001984349905038e+00+3.556704537752835016e-01j), (1.657027622787608401e+00+6.161887430098155205e-01j), (1.528617071897748314e+00+5.717014136143627745e-01j), (1.965497671328520601e+00+4.585055524492875900e-01j), (1.185760290760121238e+00+4.398301718858103060e-01j), (1.835613909383790210e+00+5.087219975882546485e-01j), (1.833135708697665400e+00+2.923618087339090454e-01j), (8.193451382465801736e-01+3.848837650682849221e-01j), (1.428338822316710832e+00+6.400216129287267242e-01j), (9.811076766835717944e-01+5.891649104131227999e-01j), (1.302023534421098416e+00+3.998879490416157312e-01j), (3.623588186429831381e-01+8.760295752849712736e-01j), (5.810323768352123608e-01+6.430596355756841298e-01j), (9.050043340344497977e-01+3.080177500663978662e-01j), (4.265130412084963685e-01+4.635796329994924525e-01j)
 (6.276810295568359122e-01+9.714477163199299881e-01j), (5.310905737714014530e-01+5.929551902169152289e-01j), (5.260441549698869901e-01+7.028955766189356469e-01j), (8.340977887504079646e-01+4.391456649972069748e-02j), (1.141734581834570328e+00+7.222851740038185309e-01j), (6.732050280263122133e-01+6.103945716631040685e-01j), (1.302894543559954821e+00+3.431969509141590269e-01j), (1.451047716278024868e+00+8.990699258498796587e-01j), (7.678409184920674813e-01+3.662301471932647434e-01j), (1.632479185044908743e+00+5.885330359041852644e-01j), (9.535904102630053947e-01+5.563984116121449830e-01j), (1.707907369212393389e+00+7.422028062932305437e-01j), (1.459374807379286043e+00+7.304940345410062541e-01j), (1.998779816712634494e+00+9.393777434464566367e-01j), (1.967578366571271609e+00+6.262429757527883112e-01j), (1.803255264236375943e+00+6.556244617997037949e-01j), (1.261384904975718424e+00+9.365354133093305444e-01j), (1.700682870287432369e+00+6.768178135348386082e-01j), (1.378927402316656003e+00+9.715240284854420594e-01j), (1.180543807722889582e+00+9.798284553444209788e-01j), (1.632266999005949515e+00+4.102261647738125738e-01j), (1.041461720681425174e+00+6.034145650338859079e-01j), (8.286752540355120100e-01+2.386834413293129620e-01j), (1.276562739791734735e+00+5.986047952048976217e-01j), (1.049429626465635756e+00+9.889144466786797816e-01j), (5.156610080164054644e-01+4.254156648402439567e-01j), (1.106947904641100822e+00+6.791936575453134672e-01j), (1.147836969977359622e+00+1.432269520761009218e-01j), (8.253415991516895867e-01+1.225669908801536589e-01j), (1.011014827283943207e+00+7.668621644587789721e-01j), (1.893099074775681512e-01+6.536664635887862174e-01j), (1.054413767891279052e+00+4.311080882646411983e-02j)
 (8.750226090532674528e-01+1.978729026307218808e-01j), (2.373748698507922028e-01+6.632416699594072540e-01j), (1.108270681330068008e+00+3.745868388216144762e-02j), (6.516778244256031805e-01+1.958776974760001455e-01j), (5.087601107647987675e-01+6.246483625864039935e-01j), (9.443144843312891723e-01+7.887568948877200503e-01j), (3.478304134555026406e-01+5.625782665960332718e-02j), (9.467298643581343320e-01+9.786165709235438159e-01j), (5.234425414585202052e-01+3.925667546137127095e-01j), (7.515298944304691364e-01+2.708199274603383389e-01j), (1.170156976128347237e+00+5.803203582282495665e-01j), (1.292268641824315445e+00+8.033481274424225660e-01j), (1.365071547703069932e+00+6.972334755573457166e-01j), (1.395192022652160357e+00+6.832034598094194333e-02j), (9.652721100894863238e-01+6.602530018886477725e-01j), (1.599389490572806327e+00+2.436649668315756800e-01j), (1.118581012735717195e+00+7.008189976270017274e-01j), (1.472374733861886220e+00+7.517940279025191463e-01j), (1.178825593608650024e+00+2.472154890172453268e-01j), (1.217489032351183109e+00+5.990218638169690912e-01j), (1.686501468276578208e+00+4.818221222517614644e-01j), (1.033350005454065412e+00+2.322678250913617903e-01j), (1.317395846146866667e+00+3.866015303815178994e-01j), (1.236254301793811461e+00+5.387954265706342838e-01j), (1.064662003195770090e+00+5.915855868721635602e-01j), (6.244262021175017718e-01+7.484180910229882855e-01j), (7.243870447514888511e-01+5.925347243421975607e-01j), (5.917978383571607104e-01+6.652620092782588479e-01j), (6.260443959917968426e-01+2.765614138042779002e-01j), (9.807899767215439990e-01+8.712416642347993179e-01j), (9.982354425063254544e-01+4.601893745659462187e-01j), (9.907809394868063446e-01+1.452784629032433106e-02j)
 (1.616671335017355049e-01+9.181685915659469899e-01j), (7.420700119907752690e-01+7.501278826984311143e-01j), (2.239998441329176804e-01+9.587434053195267314e-01j), (6.643050019786380656e-01+1.347597766905483940e-01j), (6.431511486203829175e-01+7.139762737522022951e-01j), (1.148855440592596366e+00+9.266592371112140070e-01j), (5.781345597868013941e-01+5.810010014184758820e-01j), (5.311596777340706899e-01+8.596649178868642771e-01j), (5.790380765539773211e-01+9.698200340220678450e-01j), (1.230326679810753721e+00+3.924249852940999705e-01j), (1.045554792308877712e+00+3.414309905449136595e-01j), (1.242328046015855669e+00+9.071386536971142167e-01j), (1.581283016573387989e+00+9.497743178152502352e-01j), (9.615386603111992780e-01+4.259035186780280036e-02j), (7.456190384579768349e-01+6.166020852863040025e-01j), (1.133167382912113164e+00+5.089829909801165675e-01j), (1.012362814497417718e+00+6.360436401422941977e-02j), (8.282739254414507313e-01+5.110054950327613810e-01j), (1.557370408446986154e+00+6.722223668575894040e-01j), (8.171734181247759521e-01+9.326888927694175768e-01j), (1.292733129835139660e+00+3.075471849462193541e-01j), (1.292373631980657134e+00+1.566546348362408692e-01j), (6.857631952249931828e-01+8.669137164702345189e-02j), (1.205997239040356384e+00+8.732421076579650610e-01j), (1.030435803699654151e+00+4.031324864600485114e-01j), (9.825023855948341600e-01+2.583298518912727770e-01j), (9.607906473384192347e-01+7.751084405061938742e-01j), (6.348069925625288157e-01+7.633426236691878142e-01j), (5.592557513644055289e-01+9.310681482334501879e-01j), (3.094106146608882613e-01+8.625711469656963670e-01j), (4.155072770651044300e-01+2.199284767664321238e-01j), (9.994746942257313194e-01+9.066471402785825084e-03j)
